username,usercomment
楠版谢微尘,啊啊啊啊啊啊啊啊！！！太激动了，这集里面直接放出了曲爷的声音！！！！赞啦！！《丹青客》！！！
谨言慎行my,杨洋的肖奈很大神
YinBu55311018,喜欢小爽
xiner95489980,[止戈_花痴]
ToDayDay71507677,爽妹子，你真的瘦的可怕，每次我看到你的腿你的胳膊的时候。。。
腾讯用户1470036719034262,[稀饭][稀饭][稀饭]#[稀饭][稀饭][稀饭][at][稀饭][稀饭][稀饭][/at]
微博用户14685602916412,飞机晚点，看看一笑吧！
腾讯用户1463375021422984,评论里的喷子狗好搞笑，说别人之前先想想自己吧，郑爽加油，肖大神好帅[稀饭][稀饭][稀饭][稀饭][稀饭]
你的三少123,[暴走-暴走]
没有过去的过去何必回忆,2分多钟，也是醉了[无语]
黄昏色的旋律,终于等来好看的电视剧，又不需要会员，而且每天很新，为洋洋，爽爽点赞
下个地方丨有你吗,我都看了几遍小说了 快更新
微信用户1472017934532657,郑爽演的除了没胸，都挺好的
subway1985,这个微微一笑很倾城的造型师是还没有毕业吧……
优酷手机用户_6jr1mp8v,感觉幻城和青云志都输了
腾讯用户1470404799968441,肖奈他爸就是巴拉拉小魔仙电影中美琪美雪他爸啊
腾讯用户147207881552970,广告好多，好长时间啊！
祭司21902587,就是广告太长
天空30488050,靠，120秒的广告，敢再长点吗？[愤怒]
微信用户1472099338394856,这是我唯一没有快进的电视[赞]
清骆幽,为什么感觉看他们视频录制的那个，有点狗血，又有点想落泪的冲动
优酷用户1469637821261516,我也觉得，估计是因为脸太瘦了
祭司21902587,蛮喜欢
天宫梦瑶,这样一对比爽和baby感觉baby演的好菜，还是爽好。
腾讯用户1470582078242651,AB绝对比郑爽好
音乐人郑冰冰,[稀饭]
微信用户1471871266462759,已转发评论
终究要走何须挽留,还校花呢，没素质。
祭司21902587,蛮喜欢的
土豆用户_479200946,表白我爽 小爽加油 永远爱你
土豆用户_791957936,好看诶，杨洋帅，郑爽美
终究要走何须挽留,还校花呢，没素质
优酷用户1467371789212430,杨洋太美太帅
腾讯用户1472099252345310,我滴小白杨！太帅了！炒鸡稀饭！！！
优酷手机用户_uJ4oG6fx,每次更新都要看两遍，剧情很精彩，演员演技颜值都很赞，郑爽在里面古装现代装都很美！
腾讯用户1467879616501514,我的天哪，这些人也太[赞]
禹灼华,杨洋好帅！！！！
禹灼华,杨洋好帅！！！？？？
腾讯用户1472004880680536,帅爆了，杨洋
腾讯用户1472031229597863,好喜欢杨洋[稀饭]
腾讯用户1472099162214472,你们这些马屁精[吐][吐][吐]#
优酷用户1463842717931121,hha
优酷用户1466081783193574,杨洋我的妈！！！！琴师好帅！！！！！！！！
土豆用户_719494550,没错，就这还校花，逗死个人
腾讯用户1557519845619460,同意杨洋帅到没朋友的 [稀饭]点赞[赞]
腾讯用户1469113386020511,天哪，这剧情加得太好了！
优酷用户1471648201472888,讨厌，一天两集根本都不够看啊
腾讯用户1472029712132396,[小猪卖萌][卖萌][羞涩]
Halo53615727,井柏然这么一比好垃圾
优酷用户1471913883693767,孟亦然谁演的？李沁演的好，这个。。。[笑cry] 个人观点 嘻嘻
茶ヾ喝到没味61133869,已转发评论
大萝卜12967603,我觉得郑爽不太适合这个古装衣服，不是说他不好看，只是不太适合
你若成梦境之南心ゝ,本宝宝只为看爽爽，杨洋
微信用户1470478357543172,感觉两人很搭，是看过最还原小说的电视剧之一，郑爽很清纯，杨洋演技好棒，很肖奈
土豆用户_424193195,收视率很好，三天9.6亿，加油
腾讯用户1472039547633958,等了一年  真的好爱爽
微信用户147195231776789,好喜欢杨洋和郑爽 再看一遍
不安份的小情绪45865290,好好看，一天两集不够看[难过][难过][难过]男女主好甜好甜[稀饭][稀饭][稀饭]小爽要吃多点蛤[稀饭][稀饭][稀饭]
土豆用户_757200687,太好看了[赞][赞][赞][赞][赞][赞]
Pu2pul,没看过原著的吗 竟然说假
腾讯用户1471958111400316,我靠，卡一下就看一次广告。
优酷用户1471435861740324,好看[赞][赞][赞][赞]
优酷用户146707699688669,跟原著很像
XUAN够爱,同感！！
淘宝用户1472035857561334,支持小爽和杨洋
莫落蔷薇,原本高中欠我个余淮，现在大学又欠我个肖奈，人生啊~~
轩辕雪睛,[赞][赞]
puppylove509916,帅死了
土豆用户_437985768,二喜这个逗逼妹子
优酷用户1463050419671500,好看死了，坐等更新
腾讯用户1465369294025214,郎才女貌啊❤️😘😘
ぃゝ姐的范erヾ妹紙你咋學,看到第五集……突然想吐一句槽……同学你看清楚服务器了么？知道是哪个服么？
夕瑶02307873,好好看百看不腻
我若笑得不猖狂谁替我坚强,大爱爽妹子，渣渣简直没法跟她比
哭笑不得56452403,郑爽演技没法说，太赞了
笨小孩40012392,电视台是那个咯放微微一笑很倾城啊
支付宝用户1472112482829776,杨洋和郑爽多配啊 个人觉得比angelababy配
腾讯用户1463912969230674,这么乱，能好好学习吗
微信用户1472112560233727,杨洋哥哥好帅呀！[赞][赞][赞][赞][赞][赞][赞]
优酷用户1462969062579490,这部剧拍的真好，秒杀一切韩剧，每天追剧的心情都是期待的，开心的，！每一集都是一直笑着看完，治愈系，虽然已不是少女时代了，这部戏又让我找到了少女时代的感觉。杨洋太帅了，一个眼神一个侧颜，融化少女心，是我心目中的肖奈。郑爽的清纯，羞涩的微表情丝丝入扣，虽然瘦了点但现代装还是很出彩的，两人cp很完美，周围的朋友也和我一样喜欢这部剧，追剧中，希望我们多出一些这样的偶像剧，不用哈韩，我们就是最好的！
微信用户1472112516194530,广告好长时间啊！
妖妖妩,让我想起了玩倩女幽魂的时光
陪你走的路不能忘,多久更新
社会复杂姐简单67991925,都是杨洋的广告诶^_^
淘宝用户1470185082577949,一直傻笑不停歇瞬间对杨洋路转粉[稀饭][稀饭][稀饭][稀饭][稀饭]
优酷用户1471921740417369,很好看
土豆用户_418547258,你吗，别的电视剧广告才30秒，你这要2分钟
yuzhenxia1234,小爽加油吧
腾讯用户1472112016347757,实在是太好看了！晚上在电视上看了，第二天又来优酷看无数遍，好喜欢小爽和杨洋在这里面的演技。忍不住向左邻右舍推
腾讯用户1464169248332522,孟逸然真的是啊，，，贱，！！！
腾讯用户1471138013874230,[止戈_花痴]
微信用户1471235120368108,为什么没有预告？？？
土豆用户_768395730,琴师和女贼的故事真tm狗血[愤怒]
夭墨霁雪,纳尼？二喜才1级就穿着高级装备的外观？！为毛微微的外观那么难看
腾讯用户1472100687481483,不错支持加油
腾讯用户1472100711065398,在一起  一定要
腾讯用户1472018073586799,美你哦赞赞赞
优酷用户1471904360444224,如果
腾讯用户147210068014719,"一直为杨洋而看
wuli杨洋一笑真的很倾城😍"
优酷用户1471904360444224,已转发评论
腾讯用户1471937675738791,很好，这很肖奈
stevenGCJ,贝微微什么时候丢的手机？
腾讯用户1472100643412921,感觉真水无香的演技好让人尴尬
微博用户1472100678538739,同感
微信用户1472100667403780,郑爽怎么整成这样了，真心没有以前漂亮了，似乎变了一个人啊，可惜可惜了，幸好还有帅气的杨洋，要不然这剧还怎么看！！
支付宝用户1472060617502339,为什么刷不出弹幕！！！
微信用户147200904162225,爽妹子，洋洋都好喜欢，永远支持你们，爽妹子还是希望你在长胖点，太瘦了
微信用户1472100599597648,我是杨洋老婆
微信用户1472001713150299,肖奈知道曹光追求贝微微时，那眼神，那动作，真是苏一脸呐[稀饭][稀饭][稀饭]
腾讯用户1470883059044513,郑爽的游戏扮相真心不好看，太瘦了，差点没认出来，还是胖一点好看
聂海江,女贼抢亲是高潮啊！怎么拍成了这样？
_89509199,杨洋气质真的是多变啊^ω^
腾讯用户1466679053236595,收视率  爆满啊   既视感
腾讯用户1472100606525339,杨洋耳朵怎么这么红
微博用户1469435481706882,杨洋把肖奈演到极致，简直是书中原版人物还原！很不错，杨洋估计会大火一阵
优酷用户1471908858845231,我感觉到了杀手，肖奈帅呆了
微信用户1472100560139508,已转发评论
微信用户1470971134971519,演的太棒啦，哈哈好喜欢郑爽和杨洋[赞][赞][赞][赞][赞][赞][赞][赞]
微信用户1469012296405309,还原度好高
优酷用户1472100527719328,zhengdehaoxihuaxiandashengheweiwei
优酷用户147122892580951,我就是会员啊，为什么不能免广告
优酷用户1472111058999203,[赞]
优酷用户854968858,喜欢郑爽
优酷用户1472110897433361,高中最喜欢的一本，在仙度瑞拉上每期追，等大学坐车去书店，就为了看书。后来买回来珍藏。虽然剧版影版的微微都是我心中的微微，最喜欢她美艳外表下学霸和善良的心，不过剧版杨洋还不错，追了~~~进度不拖沓，还不错。希望获得满意的成绩~~~
优酷用户1464525176415602,爸，你的棋品的确令人堪忧，，，，，我笑了
腾讯用户1472110963198175,不仅人巨好看，而且感觉和原著一模一样，相当高兴😃
栀子花开58823447,😊😊😊偶像啊！
优酷手机用户_5opa9GrZ,太瘦了 郑爽
优酷用户1468676037714913,就是就是，这广告也太长了。
优酷用户1470467162329523,舔屏舔屏！拍的好好啊，期待更新，啦啦啦[赞][赞][赞][赞][稀饭][稀饭]杨洋好像肖奈啊，郑爽杨洋演技超赞[赞][赞]
百事可乐喵,二喜
百事可乐喵,已转发评论
腾讯用户1472027142114847,两人配一脸
青春要拼搏18312964,看到刚开始打篮球的时候发现杨洋帅爆了，但也有点可惜白宇。
优酷用户1463219854066707,永爱杨洋，杨洋演的超棒
灵枷郁,[稀饭][稀饭][稀饭][稀饭]
优酷用户1472110884734268,个人认为毛晓彤的演技很不错，将一个中二少女完美演绎——晓彤萌萌哒！[止戈_花痴]
腾讯用户1472111004350867,杨样
腾讯用户1467186384762280,太狗血了
腾讯用户1463248998575603,yan
腾讯用户1471164802750174,演技太好了我要追剧追剧他们两个要是这样现实生活中也在一起就好了讨厌Angelababy电影不会看
乸伤喔尐の,超级稀饭，洋洋帅，爽漂亮
腾讯用户1463248998575603,[裘球_机智]
腾讯用户1470650318585840,洋洋跟郑爽好配
程乐07861022,杨洋，酷毙了，爱死你啦，偶像，男神！
陌倾之,人家来看你儿子
腾讯用户1468494760986475,哇肖奈的室友也是极品啊！
微信用户1472110872586365,电视剧比电影版的要贴近的多
天C鬼C,郑爽吼得住清纯，但吼不住美艳，大红妆感觉不适合他
腾讯用户1472095654381928,杨洋帅爆了
优酷用户1472110884734268,杨洋和郑爽组的倾城cp简直给我你虐了一脸，我的狗粮都要断货了。微微剧版激发了我隐藏千年的少女心，让我失去理智，要舔屏啦！一天两集简直看不够！同感的赞我！大爱倾城cp！
老优老酷,为什么不是吴亦凡，扬扬柔弱死了
优酷用户1471520974713178,羊羊
腾讯用户1472035067565834,郑爽杨洋都棒棒哒
ahliweiwei,太好看了！喜欢杨洋郑爽
对天空许愿89388674,那你别看
腾讯用户1470465371753472,已转发评论
呵呵哥71904770,看是好看。就是广告太长了0.0
土豆用户_455720311,演的很不错，好看
腾讯用户1464092239892651,肖奈肖大神~😍😍😍
优酷用户1466139201244865,提到臭袜子，我家杨洋为啥耳朵红成那样！
倒数的忧伤oo,真特么的孟逸然丑爆
满天繁星88833719,好帅阿阿阿阿阿阿阿阿阿阿阿阿阿阿阿阿阿
腾讯用户1471075435557822,爱洋洋，小爽的演技爆发，路转粉。而且很接近原著，没有乱改洒狗血。男主女主的室友也特别喜欢，有笑点。反正大爱
腾讯用户1472035067565834,好好看，就是更的好慢，赞赞赞
腾讯用户1472098643886273,好好看！！！[稀饭]
熏芳雨梦,大爱杨洋[稀饭][稀饭][稀饭][稀饭]
忆兮思黄昏39216023,杨洋太帅了
优酷用户1471352971347653,额定
mengqingxiang,有没有觉得女贼抢亲的视频很感人。好期待他们两人可以见面！
微信用户1467261106314571,杨洋
九月娆娆,丹青客的音乐响起，好美
微信用户1469440095695180,好看
土豆用户_849266847,发型太古怪
惬惬容安,杨洋的耳朵好红啊
腾讯用户1471687545153975,[稀饭][稀饭][稀饭][稀饭][稀饭][赞][赞][赞]
Rosaalba02468360,广告有点长
微信用户1472025843961156,喜欢杨洋郑爽演的肖奈和贝微微
微信用户1469606512726742,这个是每天晚上都播吗
_嗜血年代,弹幕为什么不显示啊啊啊啊啊
腾讯用户1469963769026810,广告好长
微信用户1472021976119592,喜欢看
潴头三歌,虽然爽妹子身材不符人设，但这部剧莫名好看[稀饭][稀饭][稀饭]
大神奈奈的肖宝贝,杨洋杨洋杨洋杨洋杨洋杨洋杨洋杨洋杨洋杨洋杨洋杨洋 对不起我控制不住我自己
腾讯用户147002052169665,杨洋好帅郑爽好美他们两个配一脸
六弦琴魔鬼,我觉得两个人演得神还原，很配
Rosaalba02468360,好看
qiaoma2004,是，你看看电影就知道啦！
优酷用户855927024,整部戏的音乐都外包给了汪苏泷😃
腾讯用户1472049462397510,那个孟逸然居然是校花，这个学校是瞎了眼吧。
桃之夭夭91965020,喜欢
