salary_min,description,title,salary_max,applications,page_number,location,published,link,found,id
, Our London based Client is looking for a highly motivated  Python  programmer to support the development and expansion of their enterprise data products.  You’ll be joining one of London’s hottest startups and working with a team of enthusiastic data lovers delivering products for some of the world’s biggest...,Python Programme Developer- London,,6,3,London,2014-12-01T00:00:00,http://www.reed.co.uk/jobs/python-programme-developer-london/26124970#/jobs?keywords=python&cached=True&pageno=3,2014-12-26T21:54:41.306551,26124970
45000.0,"  BI Developer -  Python , Disruptive Technology Company Central London Up to £55,000 + Benefits  An innovative and disruptive start up with excellent funding and a strong market brand is looking to expand their BI development function by bringing in a BI Developer who will be doing ETL work in  Python ....",BI Developer - Python - Disruptive Technology Company,55000.0,3,3,London,2014-11-30T00:00:00,http://www.reed.co.uk/jobs/bi-developer-python-disruptive-technology-company/26117856#/jobs?keywords=python&cached=True&pageno=3,2014-12-26T21:54:41.309771,26117856
25000.0," Path Intelligence is looking for an experienced  Python  Developer based in our Portsmouth office.  Path Intelligence is the business intelligence expert for shopper behaviour in physical retail. We measure the results, patterns and trends that would otherwise be impossible to know, providing big data...",Python Developer,35000.0,1,3,Portsmouth,2014-11-20T00:00:00,http://www.reed.co.uk/jobs/python-developer/26063392#/jobs?keywords=python&cached=True&pageno=3,2014-12-26T21:54:41.312649,26063392
,"  Graduate Software Engineer (Computer Science Graduate Jobs)   Job Salary: Competitive  Job Location: Devon (near Plymouth, Tavistock, Saltash, Ivybridge, Yelverton areas)  Job Key Skills: Educated to degree level in Computer Science with expertise in  Python .  Job Summary: Computer Science graduate looking...",Graduate Software Engineer (Computer Science Graduate Jobs),,1,3,Devon,2014-11-28T00:00:00,http://www.reed.co.uk/jobs/graduate-software-engineer-computer-science-graduate-jobs/26114500#/jobs?keywords=python&cached=True&pageno=3,2014-12-26T21:54:41.315824,26114500
24000.0," Software Developers (senior and junior), wanted to join an award-winning, fast growing company with bluechip clients like O2, CineWorld, TFL, Clarks Shoes, Neilson Holidays, Tesco, Debenhams and Boden. The work is exciting, offering unique exposure to advanced OO thinking and to the latest eCommerce...","Software Developers - (Snr & Jnr)  OO, Python, Web-services",45000.0,11,3,Canterbury,2014-11-28T00:00:00,http://www.reed.co.uk/jobs/software-developers-snr-jnr-oo-python-web-services/26110747#/jobs?keywords=python&cached=True&pageno=3,2014-12-26T21:54:41.318328,26110747
27000.0," JUNIOR DEVELOPER/ENGINEER - SOFTWARE HOUSE  Graduate, Graduate developer, graduate engineer, Java, C#, C,  Python , Scala, Software developer, London  An award winning software house based in London is looking to take on numerous bright graduates to join their software development team. They create industry...","Graduate Software Developer - Java, C#, Python, Scala",35000.0,49,3,London,2014-11-27T00:00:00,http://www.reed.co.uk/jobs/graduate-software-developer-java-c-python-scala/26101854#/jobs?keywords=python&cached=True&pageno=3,2014-12-26T21:54:41.320557,26101854
30000.0," QA Engineer ( Python ) required by my amazing VFX (visual effects) client in Manchester.  As the QA Engineer you will qualify workflows, verify fixed bugs, design test cases and execute test plans to report on software quality.  You will believe that software quality runs to more than just checking software...",QA Engineer Python,35000.0,0,3,Manchester,2014-11-26T00:00:00,http://www.reed.co.uk/jobs/qa-engineer-python/26092858#/jobs?keywords=python&cached=True&pageno=3,2014-12-26T21:54:41.322774,26092858
,"  Python  software engineer for a FinTech company.  Technical skills is desired include:   Twisted  At least one of C, C++, Java Windows, Linux (desktop and server) Understanding of computer networks Flask and Bootstrap QT (PyQt/PySide) SQL/NoSQL Git  Alongside the aforementioned skills we are looking for...",Python Developer,,5,3,London,2014-11-26T00:00:00,http://www.reed.co.uk/jobs/python-developer/26092596#/jobs?keywords=python&cached=True&pageno=3,2014-12-26T21:54:41.324947,26092596
40000.0," Quant Developer / Programmer / Software Engineer,  Python , Finance, £40-65,000 (Dependent on experience), Central London.  Our client seeks a hands-on Quant Developer with solid  Python  programming skills to join their research team. Research is a fundamental competitive advantage for our client.  Key...","Quant Developer. Python, Finance. £40-65k. Central London",65000.0,6,3,London,2014-11-25T00:00:00,http://www.reed.co.uk/jobs/quant-developer-python-finance-40-65k-central-london/25559319#/jobs?keywords=python&cached=True&pageno=3,2014-12-26T21:54:41.327101,25559319
30000.0,Python  Developer Django Games Location: Nottingham Sector: Web & Gaming Software Development Consultancy Salary: £35-43K+Bens  Python  Developer X2 (Senior + Junior/ Middleweight) required to work on higher level Design and  Python  Development within a leading fast growing Global reach Web Games Portal...,Python Developer Django Games,44000.0,0,3,Nottinghamshire,2014-11-25T00:00:00,http://www.reed.co.uk/jobs/python-developer-django-games/26089735#/jobs?keywords=python&cached=True&pageno=3,2014-12-26T21:54:41.329313,26089735
45000.0,  Job Description :  We are looking for an experienced Software ( Python ) Developer to join our development team. The ideal candidate will have excellent design and programming skills with a good understanding of how to use them to deliver quality user-friendly Software. R&D in new areas of technology...,Python Developer,60000.0,1,3,Dublin,2014-11-25T00:00:00,http://www.reed.co.uk/jobs/python-developer/26089163#/jobs?keywords=python&cached=True&pageno=3,2014-12-26T21:54:41.331488,26089163
40000.0,Scientific  Python  Developer (Data Analyst / Mathematician) Oxford  An incredibly interesting opportunity for a scientific or mathematically-focused software engineer with significant  Python  development skills to get involved with one of the most exciting scientific software companies in the world. This...,Scientific Python Developer Data Analyst / Mathematician,60000.0,2,3,Oxfordshire,2014-11-25T00:00:00,http://www.reed.co.uk/jobs/scientific-python-developer-data-analyst-mathematician/26087902#/jobs?keywords=python&cached=True&pageno=3,2014-12-26T21:54:41.333673,26087902
45000.0,"Operational Research Analyst / Software Analytics (Matlab, R) Modelling  Key Terms: Decision systems, algorithm developer, statistics, mathematics  Global Market leader Woking, Surrey  This is an opportunity to join a globally recognised brand and innovative team partnering with organisations to deliver...","Operational Research analyst Matlab R Python, Java Surrey",50000.0,7,3,Woking,2014-11-25T00:00:00,http://www.reed.co.uk/jobs/operational-research-analyst-matlab-r-python-java-surrey/26087445#/jobs?keywords=python&cached=True&pageno=3,2014-12-26T21:54:41.335836,26087445
,"Data Engineer / Data Scientist ( Algorithms, R,  Python  ) Oxfordshire  An exciting and fascinating role working at the forefront of scientific software and analysis. This role will combine a deep-dive, R&D approach to data analysis/data science combining advanced mathematics with scientific, computational...","Data Engineer / Data Scientist  Algorithms, R, Python",,5,3,Oxfordshire,2014-11-25T00:00:00,http://www.reed.co.uk/jobs/data-engineer-data-scientist-algorithms-r-python/26087381#/jobs?keywords=python&cached=True&pageno=3,2014-12-26T21:54:41.338043,26087381
,Android Applications and Server Developer Near Bradford Rate negotiable £36 - £44 p/h 3 months + extensions Android applications and server developer required with proven experience of native applications development to join a team developing a prototype App being used within the medical field. Due to...,Android Developer - Python,,4,3,Bradford,2014-11-25T00:00:00,http://www.reed.co.uk/jobs/android-developer-python/26083599#/jobs?keywords=python&cached=True&pageno=3,2014-12-26T21:54:41.340129,26083599
20000.0,"   Python  Developer Django | API | Ajax | JQuery  Salary: £20,000 - £55,000 DOE  Location: Bristol  My client has an Exciting Opportunity to start ASAP for a dedicated and creative  Python  Developer to join a leading enterprise software company.   They are passionate about their work and have a team of...",Python Developer -Bristol,55000.0,2,3,Bristol,2014-11-24T00:00:00,http://www.reed.co.uk/jobs/python-developer-bristol/26080577#/jobs?keywords=python&cached=True&pageno=3,2014-12-26T21:54:41.343009,26080577
30000.0,"Python  Developer - Senior / Mid-level  Python , Django, MySQL - Bath - £30,000 - £45,000 A rare opportunity has arisen for several experienced  Python  Developers to join an award winning technology company in Bath. An excellent starting salary is offered, based on experience, coupled with a fantastic benefits...",Python Developer - Senior / Mid-level - Bath,45000.0,2,3,Bath,2014-11-24T00:00:00,http://www.reed.co.uk/jobs/python-developer-senior-mid-level-bath/26078393#/jobs?keywords=python&cached=True&pageno=3,2014-12-26T21:54:41.345873,26078393
45000.0,"  BI Developer -  Python , Disruptive Technology Company Central London Up to £55,000 + Benefits  An innovative and disruptive start up with excellent funding and a strong market brand is looking to expand their BI development function by bringing in a BI Developer who will be doing ETL work in  Python ....",BI Developer - Python - Disruptive Technology Company,55000.0,1,3,London,2014-11-23T00:00:00,http://www.reed.co.uk/jobs/bi-developer-python-disruptive-technology-company/26074957#/jobs?keywords=python&cached=True&pageno=3,2014-12-26T21:54:41.348596,26074957
40000.0,"  Data Scientist - Logistics Brand - R/Hadoop/ Python /SQL London  £60,000 + benefits    Are you a Data Scientist looking to take the next step? Are you keen to move into a growing online brand at a pivotal time in their expansion? Are you looking to utilise your advanced statistic skills, in a fast paced...",Data Scientist - Logistics Brand  - R/Hadoop/Python/SQL,60000.0,5,3,London,2014-11-23T00:00:00,http://www.reed.co.uk/jobs/data-scientist-logistics-brand-r-hadoop-python-sql/26074871#/jobs?keywords=python&cached=True&pageno=3,2014-12-26T21:54:41.351939,26074871
,"  Graduate Software Engineer (Computer Science Graduate Jobs)   Job Salary: Competitive  Job Location: Devon (near Plymouth, Tavistock, Saltash, Ivybridge, Yelverton areas)  Job Key Skills: Educated to degree level in Computer Science with expertise in  Python .  Job Summary: Computer Science graduate looking...",Graduate Software Engineer (Computer Science Graduate Jobs),,3,3,Devon,2014-11-21T00:00:00,http://www.reed.co.uk/jobs/graduate-software-engineer-computer-science-graduate-jobs/26069407#/jobs?keywords=python&cached=True&pageno=3,2014-12-26T21:54:41.354298,26069407
50000.0,"Senior  Python  Software Developer / Programmer / Software Engineer, £50-65,000, Central London.  This is an excellent opportunity for an experienced Senior  Python  Software Developer looking to escape into a successful and growing Financial Technology start-up business. Key Skills: - Must have 5+ years...",Senior Python Developer. Finance. Central London. £50-65K,65000.0,3,3,London,2014-11-20T00:00:00,http://www.reed.co.uk/jobs/senior-python-developer-finance-central-london-50-65k/26064289#/jobs?keywords=python&cached=True&pageno=3,2014-12-26T21:54:41.356480,26064289
40000.0,  Python  Developer / C++ Developer who wants to learn  Python  - £50k  Avanti Recruitment is working with a well established and successful software and technology company based near to Reading to recruit a  Python  / C++ Developer to join the team. The role will be working complex multi-tiered applications...,Python Developer / C++ Developer - learn Python - £50k,50000.0,7,4,Reading,2014-11-18T00:00:00,http://www.reed.co.uk/jobs/python-developer-c-developer-learn-python-50k/26047035#/jobs?keywords=python&cached=True&pageno=4,2014-12-26T21:54:47.347323,26047035
87600.0,"  Embedded Software Engineer (C, C++,  Python , Linux) - Oxfordshire - 12 Month Contract - £360-£400 per day Ltd:   Our long standing client who is one of the world's leading scientific and industrial instrument manufacturers is looking for an Embedded software engineer to work with them on a 12 month contract...","Embedded Software Engineer (C, C++, Python, Linux) - Oxfordshire",96000.0,1,4,Oxfordshire,2014-11-18T00:00:00,http://www.reed.co.uk/jobs/embedded-software-engineer-c-c-python-linux-oxfordshire/26045996#/jobs?keywords=python&cached=True&pageno=4,2014-12-26T21:54:47.349649,26045996
,"   Python  Developer / Software Developer - (Digital Agency)-London   We are seeking a  Python  Developer / Software Developer ( Python ) to join a leading digital agency and become part of a tight knit team of developers, QA automation and product managers who solve complex technical problems while building...",Python Developer / Software Developer - (Digital Agency)-London,,7,4,London,2014-11-18T00:00:00,http://www.reed.co.uk/jobs/python-developer-software-developer-digital-agency-london/26040728#/jobs?keywords=python&cached=True&pageno=4,2014-12-26T21:54:47.352049,26040728
84000.0,"  2 x Web Developer/PHP/ Python /Linux/Full Stack Developer/Cloud   London, Central London, West London   To £400 per day- 6 months  Full Stack Developer for a serial entrepreneurs Web/Ecommerce company in London. To give you an idea, his last two companies have sold for a combined $200 million.  There...",Web Developer/PHP/Python/Linux/Full Stack Developer/LAMP,96000.0,7,4,London,2014-11-18T00:00:00,http://www.reed.co.uk/jobs/web-developer-php-python-linux-full-stack-developer-lamp/26040203#/jobs?keywords=python&cached=True&pageno=4,2014-12-26T21:54:47.354584,26040203
35000.0,"  DevOps Automation Engineer/Linux Operations Engineer/Linux Administrator ideally from an Enterprise or large scale hosting/cloud/virtualised environment, required for innovative Managed Services Provider based in Hampshire/Surrey borders.   They require strong Linux (RedHat, SUSE, Ubuntu) operational...","DevOps Automation Engineer- Ruby, Python, Ubuntu/Redhat/SUSE",60000.0,1,4,Farnborough,2014-11-17T00:00:00,http://www.reed.co.uk/jobs/devops-automation-engineer-ruby-python-ubuntu-redhat-suse/26036983#/jobs?keywords=python&cached=True&pageno=4,2014-12-26T21:54:47.358059,26036983
,"  Software Engineer (Java /  Python ) - OXFORD - £40 -50K + Benefits  An opportunity for a Software Engineer (Java / Python ) to join an exciting and growing digital entertainment team to be based out of their Oxford offices. You will predominantly be developing high-availability production systems, implementing...",Software Engineer (Java / Python) - Oxford - £40-50k  Bens,,13,4,Oxford,2014-11-17T00:00:00,http://www.reed.co.uk/jobs/software-engineer-java-python-oxford-40-50k-bens/25405877#/jobs?keywords=python&cached=True&pageno=4,2014-12-26T21:54:47.361359,25405877
